fund_identifier,funds,returns,fund_type,fund_company
FU883BRUT,LifePath 2045 Index,0.45769499999999996,Available,Industrial Alliance
FU894BRUT,LifePath 2050 Index,0.49154899999999996,Available,Industrial Alliance
FU912BRUT,LifePath 2055 Index,0.50743,Available,Industrial Alliance
FU927BRUT,LifePath 2060 Index,0.495327,Available,Industrial Alliance
FU949BRUT,LifePath 2065 Index,0.55423,Available,Industrial Alliance
FU411BRUT,ClearPath Income,0.258715,Available,Industrial Alliance
FU412BRUT,ClearPath 2020,0.202998,Available,Industrial Alliance
FU413BRUT,ClearPath 2025,0.138236,Available,Industrial Alliance
FU414BRUT,ClearPath 2030,0.106913,Available,Industrial Alliance
FU415BRUT,ClearPath 2035,0.080172,Available,Industrial Alliance
FU416BRUT,ClearPath 2040,9999999900.0,Available,Industrial Alliance
FU417BRUT,ClearPath 2045,-0.082204,Available,Industrial Alliance
FU418BRUT,ClearPath 2050,-0.072076,Available,Industrial Alliance
FU419BRUT,ClearPath 2055,-0.076691,Available,Industrial Alliance
FU721BRUT,ClearPath 2060,-0.078526,Available,Industrial Alliance
FU720BRUT,ClearPath 2065,-0.047628,Available,Industrial Alliance
FU9000BRUT,Conservative - Attitude 2006-2010,0.53081,Available,Industrial Alliance
FU9546BRUT,Conservative - Attitude 2011-2015,0.53178,Available,Industrial Alliance
FU9001BRUT,Conservative - Attitude 2016-2020,0.53961,Available,Industrial Alliance
FU9547BRUT,Conservative - Attitude 2021-2025,0.55301,Available,Industrial Alliance
FU9002BRUT,Conservative - Attitude 2026-2030,0.56679999999999,Available,Industrial Alliance
FU9548BRUT,Conservative - Attitude 2031-2035,0.58765,Available,Industrial Alliance
FU9003BRUT,Conservative - Attitude 2036-2040,0.6106999999999999,Available,Industrial Alliance
FU9549BRUT,Conservative - Attitude 2041-2045,0.62606,Available,Industrial Alliance
FU9004BRUT,Conservative - Attitude 2046-2050,0.59327,Available,Industrial Alliance
FU9550BRUT,Conservative - Attitude 2051-2055,0.56496,Available,Industrial Alliance
FU9339BRUT,Conservative - Attitude 2056-2060,0.54240999999999,Available,Industrial Alliance
FUA005BRUT,Conservative - Attitude 2061-2065,0.54240999999999,Available,Industrial Alliance
FUA134BRUT,Conservative - Attitude 2066-2070,0.54240999999999,Available,Industrial Alliance
FU9005BRUT,Moderate - Attitude 2006-2010,0.569,Available,Industrial Alliance
FU9553BRUT,Moderate - Attitude 2011-2015,0.57023,Available,Industrial Alliance
FU9006BRUT,Moderate - Attitude 2016-2020,0.57765,Available,Industrial Alliance
FU9554BRUT,Moderate - Attitude 2021-2025,0.59125,Available,Industrial Alliance
FU9007BRUT,Moderate - Attitude 2026-2030,0.6032799999999999,Available,Industrial Alliance
FU9555BRUT,Moderate - Attitude 2031-2035,0.61611,Available,Industrial Alliance
FU9008BRUT,Moderate - Attitude 2036-2040,0.63011,Available,Industrial Alliance
FU9556BRUT,Moderate - Attitude 2041-2045,0.63774,Available,Industrial Alliance
FU9009BRUT,Moderate - Attitude 2046-2050,0.6042,Available,Industrial Alliance
FU9557BRUT,Moderate - Attitude 2051-2055,0.57396999999999,Available,Industrial Alliance
FU9340BRUT,Moderate - Attitude 2056-2060,0.54865,Available,Industrial Alliance
FUA004BRUT,Moderate - Attitude 2061-2065,0.54865,Available,Industrial Alliance
FUA133BRUT,Moderate - Attitude 2066-2070,0.54865,Available,Industrial Alliance
FU9010BRUT,Balanced - Attitude 2006-2010,0.58306999999999,Available,Industrial Alliance
FU9560BRUT,Balanced - Attitude 2011-2015,0.58363,Available,Industrial Alliance
FU9011BRUT,Balanced - Attitude 2016-2020,0.58854,Available,Industrial Alliance
FU9561BRUT,Balanced - Attitude 2021-2025,0.59815,Available,Industrial Alliance
FU9012BRUT,Balanced - Attitude 2026-2030,0.61576,Available,Industrial Alliance
FU9562BRUT,Balanced - Attitude 2031-2035,0.65228,Available,Industrial Alliance
FU9013BRUT,Balanced - Attitude 2036-2040,0.67785,Available,Industrial Alliance
FU9563BRUT,Balanced - Attitude 2041-2045,0.67145999999999,Available,Industrial Alliance
FU9014BRUT,Balanced - Attitude 2046-2050,0.61496,Available,Industrial Alliance
FU9564BRUT,Balanced - Attitude 2051-2055,0.57672999999999,Available,Industrial Alliance
FU9341BRUT,Balanced - Attitude 2056-2060,0.54795,Available,Industrial Alliance
FUA003BRUT,Balanced - Attitude 2061-2065,0.54795,Available,Industrial Alliance
FUA132BRUT,Balanced - Attitude 2066-2070,0.54795,Available,Industrial Alliance
FU9015BRUT,Growth - Attitude 2006-2010,0.5979599999999999,Available,Industrial Alliance
FU9567BRUT,Growth - Attitude 2011-2015,0.59859,Available,Industrial Alliance
FU9016BRUT,Growth - Attitude 2016-2020,0.60383,Available,Industrial Alliance
FU9568BRUT,Growth - Attitude 2021-2025,0.61490999999999,Available,Industrial Alliance
FU9017BRUT,Growth - Attitude 2026-2030,0.64473,Available,Industrial Alliance
FU9569BRUT,Growth - Attitude 2031-2035,0.70262,Available,Industrial Alliance
FU9018BRUT,Growth - Attitude 2036-2040,0.71675,Available,Industrial Alliance
FU9570BRUT,Growth - Attitude 2041-2045,0.69667999999999,Available,Industrial Alliance
FU9019BRUT,Growth - Attitude 2046-2050,0.62551,Available,Industrial Alliance
FU9571BRUT,Growth - Attitude 2051-2055,0.58021,Available,Industrial Alliance
FU9342BRUT,Growth - Attitude 2056-2060,0.54925999999999,Available,Industrial Alliance
FUA002BRUT,Growth - Attitude 2061-2065,0.54925999999999,Available,Industrial Alliance
FUA131BRUT,Growth - Attitude 2066-2070,0.54925999999999,Available,Industrial Alliance
FU9020BRUT,Aggressive - Attitude 2006-2010,0.60628,Available,Industrial Alliance
FU9574BRUT,Aggressive - Attitude 2011-2015,0.60985,Available,Industrial Alliance
FU9021BRUT,Aggressive - Attitude 2016-2020,0.62766,Available,Industrial Alliance
FU9575BRUT,Aggressive - Attitude 2021-2025,0.65635,Available,Industrial Alliance
FU9022BRUT,Aggressive - Attitude 2026-2030,0.6888,Available,Industrial Alliance
FU9576BRUT,Aggressive - Attitude 2031-2035,0.726,Available,Industrial Alliance
FU9023BRUT,Aggressive - Attitude 2036-2040,0.72955,Available,Industrial Alliance
FU9577BRUT,Aggressive - Attitude 2041-2045,0.70267,Available,Industrial Alliance
FU9024BRUT,Aggressive - Attitude 2046-2050,0.62876,Available,Industrial Alliance
FU9578BRUT,Aggressive - Attitude 2051-2055,0.5824,Available,Industrial Alliance
FU9343BRUT,Aggressive - Attitude 2056-2060,0.54942,Available,Industrial Alliance
FUA001BRUT,Aggressive - Attitude 2061-2065,0.54942,Available,Industrial Alliance
FUA130BRUT,Aggressive - Attitude 2066-2070,0.54942,Available,Industrial Alliance
